"","site_no","DroughtDeficit_fixed10_MMD_tau","DroughtDeficit_fixed20_MMD_tau","DroughtDeficit_fixed2_MMD_tau","DroughtDeficit_fixed30_MMD_tau","DroughtDeficit_fixed5_MMD_tau","DroughtDeficit_variable10_MMD_tau","DroughtDeficit_variable20_MMD_tau","DroughtDeficit_variable2_MMD_tau","DroughtDeficit_variable30_MMD_tau","DroughtDeficit_variable5_MMD_tau","DroughtDuration_fixed10_days_tau","DroughtDuration_fixed20_days_tau","DroughtDuration_fixed2_days_tau","DroughtDuration_fixed30_days_tau","DroughtDuration_fixed5_days_tau","DroughtDuration_variable10_days_tau","DroughtDuration_variable20_days_tau","DroughtDuration_variable2_days_tau","DroughtDuration_variable30_days_tau","DroughtDuration_variable5_days_tau","Max_7DayStreamflow_Fall_SON_MMD_tau","Max_7DayStreamflow_MMD_tau","Max_7DayStreamflow_Spring_MAM_MMD_tau","Max_7DayStreamflow_Summer_JJA_MMD_tau","Max_7DayStreamflow_Winter_DJF_MMD_tau","MeanAnnualQ_MMD_tau","MeanFall_SON_MMD_tau","MeanSpring_MAM_MMD_tau","MeanSummer_JJA_MMD_tau","MeanWinter_DJF_MMD_tau","Min_7DayStreamflow_Fall_SON_MMD_tau","Min_7DayStreamflow_MMD_tau","Min_7DayStreamflow_Spring_MAM_MMD_tau","Min_7DayStreamflow_Summer_JJA_MMD_tau","Min_7DayStreamflow_Winter_DJF_MMD_tau","Year_tau","DroughtDeficit_fixed10_MMD_p_value","DroughtDeficit_fixed20_MMD_p_value","DroughtDeficit_fixed2_MMD_p_value","DroughtDeficit_fixed30_MMD_p_value","DroughtDeficit_fixed5_MMD_p_value","DroughtDeficit_variable10_MMD_p_value","DroughtDeficit_variable20_MMD_p_value","DroughtDeficit_variable2_MMD_p_value","DroughtDeficit_variable30_MMD_p_value","DroughtDeficit_variable5_MMD_p_value","DroughtDuration_fixed10_days_p_value","DroughtDuration_fixed20_days_p_value","DroughtDuration_fixed2_days_p_value","DroughtDuration_fixed30_days_p_value","DroughtDuration_fixed5_days_p_value","DroughtDuration_variable10_days_p_value","DroughtDuration_variable20_days_p_value","DroughtDuration_variable2_days_p_value","DroughtDuration_variable30_days_p_value","DroughtDuration_variable5_days_p_value","Max_7DayStreamflow_Fall_SON_MMD_p_value","Max_7DayStreamflow_MMD_p_value","Max_7DayStreamflow_Spring_MAM_MMD_p_value","Max_7DayStreamflow_Summer_JJA_MMD_p_value","Max_7DayStreamflow_Winter_DJF_MMD_p_value","MeanAnnualQ_MMD_p_value","MeanFall_SON_MMD_p_value","MeanSpring_MAM_MMD_p_value","MeanSummer_JJA_MMD_p_value","MeanWinter_DJF_MMD_p_value","Min_7DayStreamflow_Fall_SON_MMD_p_value","Min_7DayStreamflow_MMD_p_value","Min_7DayStreamflow_Spring_MAM_MMD_p_value","Min_7DayStreamflow_Summer_JJA_MMD_p_value","Min_7DayStreamflow_Winter_DJF_MMD_p_value","Year_p_value","station_name","station_lat","station_lon"
"15","06847500",1,1,1,1,1,1,-0.244486883282661,1,-0.241825416684151,1,-0.245130956172943,-0.245130956172943,-0.245130956172943,-0.245130956172943,-0.245130956172943,-0.245130956172943,-0.246329456567764,-0.245130956172943,-0.25121808052063,-0.245130956172943,0.112313695251942,-0.090909093618393,0.0446706227958202,-0.090909093618393,0.120633229613304,0.072727270424366,0.132603675127029,0.095432698726654,-0.00404040422290564,0.211970508098602,0.202422052621841,0.202533423900604,0.259607374668121,0.235312342643738,0.227596238255501,1,1,1,1,1,1,1,0.0324787385761738,1,0.0265772137790918,1,0.0221979580819607,0.0221979580819607,0.0221979580819607,0.0221979580819607,0.0221979580819607,0.0221979580819607,0.0216176174581051,0.0221979580819607,0.0189561974257231,0.0221979580819607,0.291369438171387,0.383958101272583,0.673772811889648,0.383958101272583,0.256790399551392,0.487340688705444,0.215412616729736,0.362568259239197,0.976587891578674,0.0439820289611816,0.0763241052627563,0.0794121026992798,0.0157363414764404,0.0351804494857788,0.0396244525909424,0,"Sappa Creek near Stamford, Nebr.",40.1183333,-99.5169444
"16","06847900",1,-0.268784880638123,1,-0.208993121981621,1,-0.422732561826706,-0.369815140962601,-0.280726045370102,-0.296779632568359,-0.417512267827988,-0.268784880638123,-0.256448239088058,-0.268784880638123,-0.196845501661301,-0.268784880638123,-0.287384301424026,-0.277014046907425,-0.270961284637451,-0.236922174692154,-0.297393769025803,0.209037899971008,-0.0626262649893761,0.0828282833099365,-0.0989898964762688,0.131313130259514,0.0989898964762688,0.235679984092712,0.210101008415222,-0.0565656572580338,0.240404039621353,0.161807954311371,0.179727524518967,0.270980924367905,0.153726041316986,0.22021459043026,1,1,0.0132326856255531,1,0.0471577607095242,1,0.000188928635907359,0.00071789586218074,0.0221874210983515,0.00535501539707184,0.000332359573803842,0.0132326856255531,0.017541728913784,0.0132326856255531,0.0618810504674911,0.0132326856255531,0.00748554617166519,0.0100269597023726,0.0125041892752051,0.0264138970524073,0.00585169531404972,0.0463658571243286,0.550693333148956,0.428146243095398,0.342679083347321,0.206977844238281,0.342679023742676,0.0246280431747437,0.0428735017776489,0.590557992458344,0.0204271078109741,0.142335534095764,0.110297083854675,0.00899803638458252,0.165862321853638,0.0369453430175781,0,"PRAIRIE DOG C AB KEITH SEBELIUS LAKE, KS",39.769727,-100.1006875
"17","06853800",0.022934265434742,0.0166583396494389,-0.075172558426857,0.00627332320436835,0.00460336077958345,0,0.0318634733557701,0.118190348148346,0.0463060438632965,0.0714971870183945,0.0499157533049583,0.0277638994157314,-0.0335012637078762,0.016728863120079,0.0107411751523614,0,0.0307452064007521,0.060302272439003,0.0768680796027184,0.00138708401937038,0.00202020211145282,-0.127272725105286,-0.123232319951057,-0.0707070678472519,-0.138453781604767,-0.0949494913220406,-0.0666666701436043,-0.145454540848732,-0.030303031206131,-0.0868686884641647,0.0527925565838814,0.0396958105266094,-0.075795866549015,-0.00708144484087825,-0.0101010100916028,1,0.85153591632843,0.886572957038879,0.543552219867706,0.960587024688721,0.979226589202881,1,0.780108451843262,0.334257960319519,0.669995903968811,0.547842025756836,0.673676252365112,0.80682110786438,0.789390027523041,0.882144689559937,0.9377361536026,1,0.78804349899292,0.622697114944458,0.475477933883667,1,0.992194890975952,0.221409037709236,0.236547380685806,0.499688446521759,0.183367043733597,0.362951338291168,0.524873673915863,0.161851465702057,0.776650071144104,0.405692785978317,0.617570400238037,0.709719300270081,0.469110935926437,0.953187704086304,0.929844200611115,0,"WHITE ROCK C NR BURR OAK, KS",39.89918,-98.2503276
"18","06856000",0.199907496571541,0.250297337770462,0.0768555998802185,0.224942922592163,0.203901335597038,0.202200502157211,0.213161870837212,0.195180028676987,0.189347743988037,0.15652197599411,0.188850030303001,0.25666081905365,0.0936016738414764,0.217929840087891,0.219368278980255,0.227337464690208,0.208089888095856,0.194472342729568,0.221626237034798,0.163052454590797,-0.103030301630497,-0.121212124824524,-0.163636356592178,-0.0666666701436043,-0.189898982644081,-0.195959597826004,-0.167676761746407,-0.173737376928329,-0.197979792952538,-0.169696971774101,-0.15664479136467,-0.162708461284637,-0.206060603260994,-0.117171719670296,-0.0787878781557083,1,0.0800718069076538,0.0194618701934814,0.525893926620483,0.0311591625213623,0.080725908279419,0.0720144510269165,0.049561619758606,0.0984413623809814,0.075223445892334,0.16899037361145,0.0970196723937988,0.0165650844573975,0.43471097946167,0.0369274616241455,0.0603525638580322,0.0431052446365356,0.0556626319885254,0.0977606773376465,0.0365617275238037,0.152616858482361,0.323145598173141,0.244385078549385,0.11526720225811,0.524873673915863,0.0673556178808212,0.0590276010334492,0.106509476900101,0.0943712741136551,0.0564490966498852,0.102332904934883,0.131926208734512,0.117525234818459,0.0470543317496777,0.260603100061417,0.451306521892548,0,"REPUBLICAN R AT CONCORDIA, KS",39.58866944,-97.6582056
"19","06856600",0.178860679268837,0.142231807112694,0.11353825032711,0.120914079248905,0.163013577461243,0.137931257486343,0.147703945636749,0.0943762809038162,0.140456318855286,0.10475879907608,0.188739731907845,0.126141607761383,0.110339991748333,0.126103118062019,0.201127171516418,0.172058656811714,0.16688933968544,0.100096054375172,0.161128640174866,0.126943007111549,-0.103030301630497,-0.107070706784725,-0.133333340287209,-0.101010099053383,-0.151515156030655,-0.175757572054863,-0.105050504207611,-0.145454540848732,-0.171717166900635,-0.155555561184883,-0.106114208698273,-0.0969696938991547,-0.155555561184883,-0.117171719670296,-0.0545454546809196,1,0.121684432029724,0.189234256744385,0.344865322113037,0.250916481018066,0.165755152702332,0.223478198051453,0.178654313087463,0.425311088562012,0.181994795799255,0.359158277511597,0.0988055467605591,0.245000004768372,0.358824491500854,0.231209516525269,0.0849671363830566,0.128725409507751,0.128925085067749,0.397384285926819,0.125755548477173,0.265509366989136,0.323145598173141,0.304352819919586,0.200023755431175,0.332819789648056,0.144960284233093,0.090580902993679,0.313656628131866,0.161851465702057,0.0982877016067505,0.134472668170929,0.308958441019058,0.352723091840744,0.134472668170929,0.260603100061417,0.604135274887085,0,"REPUBLICAN R AT CLAY CENTER, KS",39.3555515,-97.1275203
"20","06857100",0.0533216968178749,0.325876384973526,-0.139645457267761,0.265790849924088,-0.0895343273878098,0.0900151059031487,0.18883490562439,-0.0810174867510796,0.178878247737885,0.0244471617043018,0.245679333806038,0.350677341222763,-0.0870251208543777,0.222447022795677,0.0228476691991091,0.186989396810532,0.248480752110481,-0.0579543821513653,0.229641139507294,0.068232461810112,-0.11919192224741,-0.0969696938991547,-0.135353535413742,-0.0525252521038055,0.030303031206131,-0.14949494600296,-0.131313130259514,-0.183838382363319,-0.115151517093182,0.0121212117373943,-0.120262771844864,0.00303183472715318,-0.262626260519028,-0.125252529978752,-0.0626262649893761,1,0.628808975219727,0.00177836418151855,0.228606045246124,0.0103745460510254,0.431622892618179,0.400812268257141,0.0701138973236084,0.490070790052414,0.0851110219955444,0.830567359924316,0.0221672058105469,0.000778317451477051,0.451151728630066,0.0321506261825562,0.844196557998657,0.0779874324798584,0.0173238515853882,0.62024062871933,0.0270273685455322,0.536726236343384,0.252403259277344,0.352723091840744,0.193241849541664,0.61785101890564,0.776650071144104,0.150433763861656,0.206977784633636,0.0766272619366646,0.268985390663147,0.914308547973633,0.248348876833916,0.984389901161194,0.0112890806049109,0.228889122605324,0.550693333148956,0,"REPUBLICAN R AT JUNCTION CITY, KS",39.0427758,-96.8294533
"21","06860000",1,1,1,1,1,1,0.25382873415947,1,0.249289065599442,1,0.138875678181648,0.138875678181648,0.138875678181648,0.138875678181648,0.138875678181648,0.138875678181648,0.138734608888626,0.138875678181648,0.173341169953346,0.138875678181648,0.0589306652545929,-0.145454540848732,-0.132390111684799,-0.157575756311417,-0.173694938421249,-0.137373730540276,0.0550874210894108,-0.243557378649712,-0.165656566619873,-0.0839657038450241,0.0214072857052088,0.0787266194820404,-0.180927485227585,-0.0201322380453348,0.125135496258736,1,1,1,1,1,1,1,0.0390715599060059,1,0.0204546451568604,1,0.183241248130798,0.183241248130798,0.183241248130798,0.183241248130798,0.183241248130798,0.183241248130798,0.18328320980072,0.183241248130798,0.09620201587677,0.183241248130798,0.581554174423218,0.161851465702057,0.20345750451088,0.129453733563423,0.0960321500897408,0.186630398035049,0.608129858970642,0.0188811495900154,0.110820047557354,0.42238461971283,0.859300851821899,0.507732152938843,0.0868237167596817,0.868019223213196,0.249068140983582,0,"SMOKY HILL R AT ELKADER, KS",38.7947354,-100.8584796
"22","06861000",1,1,1,1,1,-0.112135194242001,-0.104979112744331,1,-0.103981800377369,1,-0.189347743988037,-0.189347743988037,-0.189347743988037,-0.189347743988037,-0.189347743988037,-0.187255501747131,-0.182282760739326,-0.189347743988037,-0.167011648416519,-0.189347743988037,-0.0282828286290169,-0.111111111938953,-0.103030301630497,-0.121212124824524,0.0911858305335045,0.00404040422290564,0.0323232337832451,0.0202020201832056,-0.0707070678472519,0.156803414225578,0.18467253446579,0.247825875878334,0.147285178303719,0.224350079894066,0.234640538692474,1,1,1,1,1,1,0.368629664182663,0.347881644964218,1,0.325797379016876,1,0.0752234160900116,0.0752234160900116,0.0752234160900116,0.0752234160900116,0.0752234160900116,0.0785211399197578,0.0861517041921616,0.0752234160900116,0.110319048166275,0.0752234160900116,0.791685402393341,0.286300271749496,0.323145598173141,0.244385078549385,0.383760809898376,0.976587891578674,0.761697888374329,0.852551341056824,0.499688446521759,0.131876945495605,0.0802136659622192,0.0201437473297119,0.158585071563721,0.0335254669189453,0.0243325233459473,0,"SMOKY HILL R NR ARNOLD, KS",38.80778889,-100.0222667
"23","06862700",1,1,1,0.0621945671737194,1,0.180393666028976,-0.0269262883812189,0.105409257113934,0.016728863120079,0.125126197934151,0.0621945671737194,0.0621945671737194,0.0621945671737194,0.056623749434948,0.0621945671737194,0.0429374650120735,0.00206229416653514,0.0621945671737194,0.00615457445383072,0.0600862763822079,-0.0254460331052542,-0.0181818176060915,-0.0646464675664902,-0.0323232337832451,-0.159757405519485,-0.0383838377892971,-0.0478385426104069,-0.0949494913220406,-0.0404040403664112,-0.0646464675664902,-0.0148481465876102,-0.0244471617043018,-0.111336261034012,0.0348019376397133,-0.0631385520100594,1,1,1,1,0.565361261367798,1,0.126931309700012,0.816778600215912,0.418808579444885,0.882144689559937,0.310340166091919,0.565361261367798,0.565361261367798,0.565361261367798,0.595687866210938,0.565361261367798,0.692552089691162,0.992158651351929,0.565361261367798,0.960863590240479,0.578845024108887,0.814135313034058,0.86792129278183,0.537705659866333,0.761697888374329,0.124545447528362,0.71739250421524,0.652279257774353,0.362951338291168,0.702824473381042,0.537705659866333,0.89715451002121,0.830567300319672,0.286192655563354,0.754901885986328,0.550133049488068,0,"SMOKY HILL R NR SCHOENCHEN, KS",38.71167927,-99.3470492
"24","06862850",1,1,1,1,1,1,-0.0790087878704071,1,-0.162552148103714,1,-0.1064637824893,-0.1064637824893,-0.1064637824893,-0.1064637824893,-0.1064637824893,-0.1064637824893,-0.1064637824893,-0.1064637824893,-0.0756165310740471,-0.1064637824893,0.0809822231531143,-0.00580720044672489,0.010514197871089,0.0267131216824055,0.0205477271229029,0.0476190447807312,0.0688953250646591,0.00817770976573229,0.0325392261147499,0.0791135206818581,0.0573451817035675,0.113030269742012,0.0974956080317497,0.0446044988930225,0.114071913063526,0.999999940395355,1,1,1,1,1,1,0.529196977615356,1,0.16045717895031,1,0.332814753055573,0.332814753055573,0.332814753055573,0.332814753055573,0.332814753055573,0.332814753055573,0.332814753055573,0.332814753055573,0.493072122335434,0.332814753055573,0.468837738037109,0.965422868728638,0.930843114852905,0.811553359031677,0.860604047775269,0.664654731750488,0.538806915283203,0.948103904724121,0.769807457923889,0.472740173339844,0.638786554336548,0.360488057136536,0.384277105331421,0.713597297668457,0.319560170173645,0,"SMOKY HILL R BL SCHOENCHEN, KS",38.71223475,-99.292325
"25","06863500",0.28094094991684,0.0168385617434978,1,0.0209110770374537,0.274667203426361,0.0604961663484573,0.00862010940909386,0.293172985315323,0.011372584849596,0.263197302818298,0.251670092344284,0.00841928087174892,0.274667203426361,-0.0188403706997633,0.270379155874252,0.0520644448697567,-0.0107875429093838,0.274667203426361,-0.022757213562727,0.256081402301788,0.0404040403664112,-0.0484848469495773,-0.0808080807328224,0,-0.0798383131623268,-0.0101010100916028,0.036363635212183,-0.0121212117373943,0.0202020201832056,0.0343434326350689,-0.0297316294163465,0.0155080696567893,0.0131379496306181,0.00918888952583075,0.0983280315995216,1,0.0171219110488892,0.881823301315308,1,0.851045370101929,0.0204803943634033,0.59758996963501,0.944072484970093,0.0157687664031982,0.921603918075562,0.0255681276321411,0.0318396091461182,0.944692134857178,0.0204803943634033,0.866556286811829,0.0226930379867554,0.650919198989868,0.9281245470047,0.0204803943634033,0.836260974407196,0.0300211906433105,0.702824473381042,0.645682036876678,0.439638823270798,1,0.445429146289825,0.929844200611115,0.732064008712769,0.914308607578278,0.852551341056824,0.7468341588974,0.783486425876617,0.890415072441101,0.906548261642456,0.937489986419678,0.347454905509949,0,"BIG C NR HAYS, KS",38.852234,-99.3181589
"26","06865500",0.138819500803947,0.118895202875137,0.247630998492241,0.0806580260396004,0.160683542490005,0.131456658244133,0.123686850070953,0.0679462999105453,0.0806580260396004,0.132924512028694,0.120912708342075,0.0880656391382217,0.179476380348206,-0.0409452840685844,0.107778295874596,0.13160802423954,0.102570571005344,0.0996374562382698,0.0419037640094757,0.109017215669155,0.0828282833099365,0.0282828286290169,-0.015159172937274,0.0646464675664902,0.0919656530022621,-0.0101010100916028,0.0707070678472519,-0.101010099053383,0.00202020211145282,0.135353535413742,0.075795866549015,-0.181818187236786,-0.222222223877907,0.0525783896446228,0.0141414143145084,1,0.206445455551147,0.261898636817932,0.0348771810531616,0.444483160972595,0.153716087341309,0.225271224975586,0.244611978530884,0.557101726531982,0.444483160972595,0.224327802658081,0.269691705703735,0.408331036567688,0.121570110321045,0.702154159545898,0.337857007980347,0.225224614143372,0.334709644317627,0.387439966201782,0.694937705993652,0.320919871330261,0.428146243095398,0.791685342788696,0.891063153743744,0.537705659866333,0.378615140914917,0.929844200611115,0.499688386917114,0.332819789648056,0.992194890975952,0.193241834640503,0.46911096572876,0.0799398496747017,0.0321670919656754,0.617817401885986,0.898805737495422,0,"SMOKY HILL R NR LANGLEY, KS",38.61146944,-97.9525639
"27","06867000",-0.0428189300000668,-0.0655228048563004,-0.113682143390179,-0.05602603033185,-0.0543378591537476,-0.0992137119174004,-0.0933144614100456,-0.00887181982398033,-0.0889825224876404,-0.0499157533049583,-0.0595542006194592,-0.0355595089495182,-0.0459445863962173,-0.108886584639549,-0.0679671168327332,-0.108312614262104,-0.0677439123392105,-0.0271964687854052,-0.0891799703240395,-0.0565274469554424,0.0464646480977535,0.0101010100916028,0.00808080844581127,0.0252652894705534,-0.0141557194292545,0.060606062412262,0.0707070678472519,0.0262626260519028,0.0444444455206394,0.155555561184883,0.104092985391617,0.131445974111557,0.059626080095768,0.0838807597756386,0.177777782082558,1,0.709461450576782,0.554557144641876,0.34186515212059,0.612651824951172,0.649962663650513,0.382880926132202,0.402293115854263,0.949710071086884,0.417901694774628,0.673676311969757,0.601899862289429,0.752103924751282,0.70368105173111,0.32098600268364,0.565840303897858,0.338004410266876,0.540986001491547,0.825255155563354,0.414670199155807,0.628275394439697,0.659789085388184,0.92984414100647,0.945406556129456,0.814374208450317,0.898796081542969,0.563833475112915,0.499688386917114,0.806798696517944,0.674018144607544,0.134472608566284,0.318354845046997,0.206934452056885,0.570441246032715,0.422443866729736,0.0869140625,0,"SALINE R NR RUSSELL, KS",38.9658611,-98.8540917
"28","06868200",0.382821559906006,0.233967140316963,0.41594722867012,0.180712983012199,0.486606270074844,0.131406202912331,0.191858544945717,0.128637075424194,0.193448811769485,0.153888911008835,0.236016422510147,0.190085202455521,0.443325012922287,0.0142133804038167,0.468965381383896,0.190704569220543,0.22213876247406,0.156341895461082,0.17848265171051,0.199794575572014,-0.141700699925423,-0.00808080844581127,-0.059626080095768,-0.0576048567891121,-0.0303336847573519,-0.0464646480977535,-0.0989898964762688,-0.0767676755785942,-0.0787878781557083,0.0323232337832451,-0.188984364271164,-0.236363634467125,-0.0464646480977535,-0.199292093515396,-0.0101010100916028,1,0.000596404075622559,0.0295947790145874,0.0004119873046875,0.0831217765808105,2.33650207519531e-05,0.223426818847656,0.0735149383544922,0.254637360572815,0.0661509037017822,0.159260392189026,0.0331416130065918,0.0741569995880127,0.000142097473144531,0.898741483688354,3.77893447875977e-05,0.0772579908370972,0.0369962453842163,0.164329886436462,0.0895416736602783,0.0682336091995239,0.173815324902534,0.945406556129456,0.57044130563736,0.583804428577423,0.776629269123077,0.659789085388184,0.342679083347321,0.463147431612015,0.451306521892548,0.761697888374329,0.0688201561570168,0.0226504001766443,0.659789085388184,0.0551604777574539,0.929844200611115,0,"SALINE R AT WILSON DAM, KS",38.9747332,-98.4903429
"29","06869500",0.122013188898563,0.024720661342144,0.24146868288517,0.00747840199619532,0.218315243721008,0.118572488427162,0.0855128094553947,0.213289052248001,0.0460043698549271,0.0968105494976044,0.118404880166054,0.0281444806605577,0.251944214105606,-0.0128273665904999,0.184437394142151,0.118572488427162,0.077786423265934,0.218146815896034,0.0115198083221912,0.113243833184242,-0.0626262649893761,-0.0394138507544994,-0.047498743981123,0.0181818176060915,-0.0949494913220406,-0.036363635212183,-0.0505050495266914,-0.0666666701436043,0.00808080844581127,0.0202020201832056,-0.0353714041411877,-0.0333839543163776,-0.0585858598351479,0.00404040422290564,0.090909093618393,1,0.284710049629211,0.829412221908569,0.0429563522338867,0.952254891395569,0.0585330724716187,0.296038746833801,0.43872857093811,0.0723899602890015,0.670846581459045,0.399842977523804,0.299684047698975,0.805463671684265,0.0338109731674194,0.912586212158203,0.110978484153748,0.296038746833801,0.482019901275635,0.0663766860961914,0.921258449554443,0.32414698600769,0.550693333148956,0.710081994533539,0.652704477310181,0.867921352386475,0.362951338291168,0.732064068317413,0.631701231002808,0.524873673915863,0.945406556129456,0.852551341056824,0.73942506313324,0.754220485687256,0.577122867107391,0.976587891578674,0.383958101272583,0,"SALINE R AT TESCOTT, KS",39.0037861,-97.8733944
"30","06871000",1,1,1,-0.274537920951843,1,-0.186308205127716,-0.2774578332901,0.0287479776889086,-0.202286273241043,-0.207707822322845,-0.312174648046494,-0.312174648046494,-0.312174648046494,-0.287577867507935,-0.312174648046494,-0.316571474075317,-0.293641358613968,-0.312174648046494,-0.26321604847908,-0.316571474075317,0.204939112067223,-0.0282828286290169,0.00202020211145282,-0.0767676755785942,0.147923678159714,0.131313130259514,0.218146845698357,0.0848484858870506,-0.00404040422290564,0.257346659898758,0.264011651277542,0.2782823741436,0.196556121110916,0.22264800965786,0.280590623617172,1,1,1,1,0.0103139346465468,1,0.114848010241985,0.0129404412582517,0.847352504730225,0.0624588131904602,0.083784244954586,0.00416011223569512,0.00416011223569512,0.00416011223569512,0.00725957658141851,0.00416011223569512,0.00365772563964128,0.00674988236278296,0.00416011223569512,0.0148701313883066,0.00365772563964128,0.0508438348770142,0.791685402393341,0.992194890975952,0.463147431612015,0.1558917760849,0.206977844238281,0.0387638807296753,0.41683030128479,0.976587891578674,0.0132880210876465,0.0169163942337036,0.0136257410049438,0.058922529220581,0.0452231168746948,0.0096508264541626,0,"NF SOLOMON R AT GLADE, KS",39.67284444,-99.3092389
